,score_S,score_G2M,Cell Type,Predicted Cell Type for Custom Sparse Model,Predicted Cell Type for Custom Sparse Model (GBM data),Predicted Cell Type,Predicted Cell Type for Custom Sparse Model (GBM data) 
6850,-0.181080886988885,-0.0979914302198771,Malignant,Malignant,Malignant,Malignant,Malignant
6851,-0.205687660092207,-0.204006138452313,Malignant,Malignant,Malignant,Malignant,Malignant
6852,-0.181488598343891,-0.1377131613464,Malignant,Malignant,Malignant,Malignant,Malignant
6853,-0.0837729228233327,0.0492029407562604,Malignant,Malignant,Malignant,Malignant,Malignant
6854,-0.0892047619676571,-0.117646850639387,Malignant,Malignant,Malignant,Malignant,Malignant
6855,0.590290397959884,0.232799683199554,Malignant,Malignant,Malignant,Malignant,Malignant
6856,-0.16473231816311,-0.107991232865639,Malignant,Malignant,Malignant,Malignant,Malignant
6857,-0.0967537114216919,-0.0583546299185173,Malignant,Malignant,Malignant,Malignant,Malignant
6858,0.551754549043082,0.126974173785636,Malignant,Malignant,Malignant,Malignant,Malignant
6859,-0.0287256914615817,0.380085419854692,Malignant,Malignant,Malignant,Malignant,Malignant
6860,-0.0537259905155269,-0.0674025077998615,Malignant,Malignant,Malignant,Malignant,Malignant
6861,-0.102357420515067,-0.0613716523553699,Malignant,Malignant,Malignant,Malignant,Malignant
6862,-0.0722096228937701,-0.101825027638165,Malignant,Malignant,Malignant,Malignant,Malignant
6863,-0.0857660655736807,-0.174202068988094,Malignant,Malignant,Malignant,Malignant,Malignant
6864,-0.0055158066708703,-0.151663930019999,Malignant,Malignant,Malignant,Malignant,Malignant
6865,-0.100918579573972,-0.179126369472555,Malignant,Malignant,Malignant,Malignant,Malignant
6866,0.0613998435198798,-0.0520167968884173,Malignant,Malignant,Malignant,Malignant,Malignant
6867,-0.143512982649071,0.35369516059703,Malignant,Malignant,Malignant,Malignant,Malignant
6868,0.051712165433039,-0.0848938978511938,Malignant,Malignant,Malignant,Malignant,Malignant
6869,-0.284091129792831,-0.0816714993927888,Malignant,Malignant,Malignant,Malignant,Malignant
6870,-0.155162178641879,-0.279778822372476,Malignant,Malignant,Malignant,Malignant,Malignant
6871,-0.191377704790759,-0.0804557728438594,Malignant,Malignant,Malignant,Malignant,Malignant
6872,-0.0847093205552418,-0.0449497405955541,Malignant,Malignant,Malignant,Malignant,Malignant
6873,-0.154219498676374,-0.0716228127746785,Malignant,Malignant,Malignant,Malignant,Malignant
6874,-0.291194954326578,0.200493412417827,Malignant,Malignant,Malignant,Malignant,Malignant
6875,-0.0922710035773036,-0.0447700150320519,Malignant,Malignant,Malignant,Malignant,Malignant
6876,-0.269473000332355,-0.192359459070467,Malignant,Malignant,Malignant,Malignant,Malignant
6877,0.202134751296137,-0.104159065766723,Malignant,Malignant,Malignant,Malignant,Malignant
6878,-0.22846862289209,-0.115429943725086,Malignant,Malignant,Malignant,Malignant,Malignant
6879,-0.0548076498338745,-0.157549230254146,Malignant,Malignant,Malignant,Malignant,Malignant
6880,-0.287124232623838,-0.130568651091033,Malignant,Malignant,Malignant,Malignant,Malignant
6881,-0.145294822398205,-0.187520847070671,Malignant,Malignant,Malignant,Malignant,Malignant
6882,-0.111365197675721,-0.0426835761539563,Malignant,Malignant,Malignant,Malignant,Malignant
6883,0.262775664855895,0.0020488426284696,Malignant,Malignant,Malignant,Malignant,Malignant
6884,-0.0462152641643286,0.0839729622983251,Malignant,Malignant,Malignant,Malignant,Malignant
6885,0.463303233982073,0.0036951988777991,Malignant,Malignant,Malignant,Malignant,Malignant
6886,-0.130787301456788,-0.238559573372163,Malignant,Malignant,Malignant,Malignant,Malignant
6887,-0.0821931004229435,-0.207328650478332,Malignant,Malignant,Malignant,Malignant,Malignant
6888,0.153248797650397,0.85471448812455,Malignant,Malignant,Malignant,Malignant,Malignant
6889,-0.0676119160779671,-0.0759358066137731,Malignant,Malignant,Malignant,Malignant,Malignant
6890,-0.0526844059543936,-0.0048598299557041,Malignant,Malignant,Malignant,Malignant,Malignant
6891,-0.222153587292474,-0.0381577442978961,Malignant,Malignant,Malignant,Malignant,Malignant
6892,-0.17994892748719,-0.124315835059734,Malignant,Malignant,Malignant,Malignant,Malignant
6893,-0.209239218418872,-0.129242821055672,Malignant,Malignant,Malignant,Malignant,Malignant
6894,0.224284742523248,0.116562734226075,Malignant,Malignant,Malignant,Malignant,Malignant
6895,0.156906251097794,0.924996304646907,Malignant,Malignant,Malignant,Malignant,Malignant
6896,-0.109453025031131,-0.123437198451513,Malignant,Malignant,Malignant,Malignant,Malignant
6897,-0.16042646613585,-0.0200390266297706,Malignant,Malignant,Malignant,Malignant,Malignant
6898,-0.0501715354192414,-0.0940666688256104,Malignant,Malignant,Malignant,Malignant,Malignant
6899,-0.0451000931372801,0.103659468807693,Malignant,Malignant,Malignant,Malignant,Malignant
6900,0.258069740876795,-0.0046547953178078,Malignant,Malignant,Malignant,Malignant,Malignant
6901,-0.0357603508908541,-0.0623011255490244,Malignant,Malignant,Malignant,Malignant,Malignant
6902,0.508731056637925,-0.0524454402443083,Malignant,Malignant,Malignant,Malignant,Malignant
6903,-0.193056263449014,-0.0987088655318502,Malignant,Malignant,Malignant,Malignant,Malignant
6904,0.0121999973165132,-0.0193935861106297,Malignant,Malignant,Malignant,Malignant,Malignant
6905,0.0332149174724724,0.732407211371622,Malignant,Malignant,Malignant,Malignant,Malignant
6906,0.668584909953045,0.0154777974063172,Malignant,Malignant,Malignant,Malignant,Malignant
6907,-0.0076151073487396,-0.210178181518389,Malignant,Malignant,Malignant,Malignant,Malignant
6908,-0.0995430171368379,-0.119631508409966,Malignant,Malignant,Malignant,Malignant,Malignant
6909,-0.166492166788557,-0.108948596846425,Malignant,Malignant,Malignant,Malignant,Malignant
6910,0.269609686122873,-0.111832974635591,Malignant,Malignant,Malignant,Malignant,Malignant
6911,0.031582122653125,-0.169695370168967,Malignant,Malignant,Malignant,Malignant,Malignant
6912,-0.0355150391479296,-0.069347121968396,Malignant,Malignant,Malignant,Malignant,Malignant
6913,0.464282617656283,-0.0949756406037876,Malignant,Malignant,Malignant,Malignant,Malignant
6914,0.220479837653279,0.805421410501552,Malignant,Malignant,Malignant,Malignant,Malignant
6915,-0.164843778332147,-0.195413582942427,Malignant,Malignant,Malignant,Malignant,Malignant
6916,-0.0913127239895349,-0.0090809858948139,Malignant,Malignant,Malignant,Malignant,Malignant
6917,-0.0914830290954551,0.0119811583555708,Malignant,Malignant,Malignant,Malignant,Malignant
6918,0.661174187379107,0.307054290583801,Malignant,Malignant,Malignant,Malignant,Malignant
6919,-0.166739892592942,-0.0826317173172988,Malignant,Malignant,Malignant,Malignant,Malignant
6920,-0.0093614228608379,-0.140860164650801,Malignant,Malignant,Malignant,Malignant,Malignant
6921,0.0568158252355678,-0.0403498919432104,Malignant,Malignant,Malignant,Malignant,Malignant
6922,-0.1439380898801,-0.164566163621703,Malignant,Malignant,Malignant,Malignant,Malignant
6923,0.284833978072218,-0.0440288361434281,Malignant,Malignant,Malignant,Malignant,Malignant
6924,-0.19962466276894,-0.120642831842786,Malignant,Malignant,Malignant,Malignant,Malignant
6925,-0.0777457153167589,-0.0069423159116232,Malignant,Malignant,Malignant,Malignant,Malignant
6926,0.528320759853195,0.493273211799195,Malignant,Malignant,Malignant,Malignant,Malignant
6927,0.363420166273941,-0.0616937043016978,Malignant,Malignant,Malignant,Malignant,Malignant
6928,-0.0179025409014189,-0.136323987304785,Malignant,Malignant,Malignant,Malignant,Malignant
6929,-0.129327038754302,-0.0607409864697721,Malignant,Malignant,Malignant,Malignant,Malignant
6930,-0.252211505276083,0.0037330506793867,Malignant,Malignant,Malignant,Malignant,Malignant
6931,0.601132873808426,0.208767160123022,Malignant,Malignant,Malignant,Malignant,Malignant
6932,-0.136352204387438,-0.0041053440092357,Malignant,Malignant,Malignant,Malignant,Malignant
6933,0.443754615599698,0.149911573118418,Malignant,Malignant,Malignant,Malignant,Malignant
6934,-0.130588589479801,-0.167506338141916,Malignant,Malignant,Malignant,Malignant,Malignant
6935,-0.247160395157849,0.0021870898112537,Malignant,Malignant,Malignant,Malignant,Malignant
6936,0.191839379845709,-0.115268343773762,Malignant,Malignant,Malignant,Malignant,Malignant
6937,-0.139829260024815,-0.058928338790494,Malignant,Malignant,Malignant,Malignant,Malignant
6938,-0.205730714219642,-0.0604176784564728,Oligodendrocyte,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes,Oligodendrocytes
6939,-0.0560165809061052,-0.121121296381757,Malignant,Malignant,Malignant,Malignant,Malignant
6940,-0.118873015249463,-0.136939905791113,Malignant,Malignant,Malignant,Malignant,Malignant
6941,0.156695409606793,-0.131374911973239,Malignant,Malignant,Malignant,Malignant,Malignant
6942,-0.159083967562591,0.0410045438567465,Malignant,Malignant,Malignant,Malignant,Malignant
6943,0.0746955408531081,0.0711225317224731,Malignant,Malignant,Malignant,Malignant,Malignant
6944,0.0281926699972477,-0.0824471238128903,Malignant,Malignant,Malignant,Malignant,Malignant
6945,0.666403617707303,0.225264649757173,Malignant,Malignant,Malignant,Malignant,Malignant
6946,0.178678794492245,-0.0722834121741572,Malignant,Malignant,Malignant,Malignant,Malignant
6947,0.0924472750010357,0.0180171551216173,Malignant,Malignant,Malignant,Malignant,Malignant
6948,-0.0595625071675989,-0.1086484745265,Malignant,Malignant,Malignant,Malignant,Malignant
6949,-0.245742052397301,-0.103487447998024,Malignant,Malignant,Malignant,Malignant,Malignant
6950,-0.0319352747675019,-0.105161946974521,Malignant,Malignant,Malignant,Malignant,Malignant
6951,0.099100309767674,0.631476364132561,Malignant,Malignant,Malignant,Malignant,Malignant
6952,-0.192594360762708,-0.0908648031141374,Malignant,Malignant,Malignant,Malignant,Malignant
6953,-0.169225835182577,0.225555271590143,Malignant,Malignant,Malignant,Malignant,Malignant
6954,-0.155586574032843,0.0393252625462218,Malignant,Malignant,Malignant,Malignant,Malignant
6955,-0.208688659979853,-0.121637169256002,Malignant,Malignant,Malignant,Malignant,Malignant
6956,-0.121661838033282,-0.0982364949925581,Malignant,Malignant,Malignant,Malignant,Malignant
6957,-0.112061405676822,-0.052257883201121,Malignant,Malignant,Malignant,Malignant,Malignant
6958,0.0091411615123315,-0.142222803164812,Malignant,Malignant,Malignant,Malignant,Malignant
6959,0.0185695611232938,-0.0857463110511674,Malignant,Malignant,Malignant,Malignant,Malignant
6960,-0.0457346794729652,-0.0897886097710967,Malignant,Malignant,Malignant,Malignant,Malignant
6961,0.245646893418373,-0.0447880315859256,Malignant,Malignant,Malignant,Malignant,Malignant
6962,-0.189143616881436,-0.13028724018588,Malignant,Malignant,Malignant,Malignant,Malignant
6963,-0.0354828849862596,-0.112094031038072,Malignant,Malignant,Malignant,Malignant,Malignant
6964,-0.101655847984999,-0.129275758960343,Malignant,Malignant,Malignant,Malignant,Malignant
6965,-0.134619907168261,-0.123672446750282,Malignant,Malignant,Malignant,Malignant,Malignant
6966,0.384770650514299,0.58527087217998,Malignant,Malignant,Malignant,Malignant,Malignant
6967,-0.243868998625895,-0.100431376459917,Malignant,Malignant,Malignant,Malignant,Malignant
6968,-0.183826079965579,-0.137523648280292,Malignant,Malignant,Malignant,Malignant,Malignant
6969,-0.306911237423918,-0.0595255273348278,Malignant,Malignant,Malignant,Malignant,Malignant
6970,-0.035009131111096,-0.110844218123444,Malignant,Malignant,Malignant,Malignant,Malignant
6971,-0.0230114481179695,-0.0737305828678826,Malignant,Malignant,Malignant,Malignant,Malignant
6972,-0.218540735815164,-0.108235883534299,Malignant,Malignant,Malignant,Malignant,Malignant
6973,-0.168995296766918,-0.129170222973551,Malignant,Malignant,Malignant,Malignant,Malignant
6974,-0.118955684183691,-0.127010216989798,Malignant,Malignant,Malignant,Malignant,Malignant
6975,0.0537453017258954,0.386864849395449,Malignant,Malignant,Malignant,Malignant,Malignant
6976,-0.186563360520241,-0.129593304616184,Malignant,Malignant,Malignant,Malignant,Malignant
6977,0.331393753261961,0.84626434629042,Malignant,Malignant,Malignant,Malignant,Malignant
6978,-0.116428207957579,-0.130705311526864,Malignant,Malignant,Malignant,Malignant,Malignant
6979,-0.119400199092055,-0.0448497806617316,Malignant,Malignant,Malignant,Malignant,Malignant
6980,-0.105890635783938,-0.0634404933560472,Malignant,Malignant,Malignant,Malignant,Malignant
6981,-0.0159660035374641,-0.0951783317542223,Malignant,Malignant,Malignant,Malignant,Malignant
6982,0.349084836156373,-0.0224935771308092,Malignant,Malignant,Malignant,Malignant,Malignant
6983,-0.126617477521678,-0.0284189546128221,Malignant,Malignant,Malignant,Malignant,Malignant
6984,0.0252860741588482,-0.105764161367573,Malignant,Malignant,Malignant,Malignant,Malignant
6985,-0.128528483413503,-0.0646664089195167,Malignant,Malignant,Malignant,Malignant,Malignant
6986,-0.192110435179967,-0.0700256829957172,Malignant,Malignant,Malignant,Malignant,Malignant
6987,-0.113947855876501,-0.153229695899352,Malignant,Malignant,Malignant,Malignant,Malignant
6988,-0.178600427007622,-0.11982194528618,Malignant,Malignant,Malignant,Malignant,Malignant
6989,-0.214198315856184,-0.20641198558841,Malignant,Malignant,Malignant,Malignant,Malignant
6990,-0.0161387786051933,-0.172106196330224,Malignant,Malignant,Malignant,Malignant,Malignant
6991,-0.0641729244649017,0.192900681193366,Malignant,Malignant,Malignant,Malignant,Malignant
6992,0.0742876374309839,0.911414255083943,Malignant,Malignant,Malignant,Malignant,Malignant
6993,-0.211202103395145,-0.0888096298736429,Malignant,Malignant,Malignant,Malignant,Malignant
6994,-0.0441391115282653,0.23751214244049,Malignant,Malignant,Malignant,Malignant,Malignant
6995,0.187856828549621,-0.107467210115938,Malignant,Malignant,Malignant,Malignant,Malignant
6996,0.632482530517931,0.553881156242799,Malignant,Malignant,Malignant,Malignant,Malignant
6997,-0.12183647414658,-0.116625159316329,Malignant,Malignant,Malignant,Malignant,Malignant
6998,-0.263118933356877,-0.119753044646947,Malignant,Malignant,Malignant,Malignant,Malignant
6999,0.453806691151377,0.106231540947366,Malignant,Malignant,Malignant,Malignant,Malignant
7000,-0.176231003857242,-0.18515016738901,Malignant,Malignant,Malignant,Malignant,Malignant
7001,-0.244186753323689,-0.167145259093933,Malignant,Malignant,Malignant,Malignant,Malignant
7002,-0.0038674712976043,-0.110829295300511,Malignant,Malignant,Malignant,Malignant,Malignant
7003,0.0920522033429202,-0.0632726409641637,Malignant,Malignant,Malignant,Malignant,Malignant
7004,-0.190519099734689,-0.0215515823261291,Malignant,Malignant,Malignant,Malignant,Malignant
7005,0.0161756036071666,-0.220196720429917,Malignant,Malignant,Malignant,Malignant,Malignant
7006,-0.106021886939776,-0.141571815955779,Malignant,Malignant,Malignant,Malignant,Malignant
7007,0.683816238427938,0.395420080894892,Malignant,Malignant,Malignant,Malignant,Malignant
7008,0.0655215732972024,-0.0181068904071668,Malignant,Malignant,Malignant,Malignant,Malignant
7009,-0.081601013681993,-0.0493800182053826,Malignant,Malignant,Malignant,Malignant,Malignant
7010,-0.0962888151639532,-0.0477644476929758,Malignant,Malignant,Malignant,Malignant,Malignant
7011,0.0936323732594098,-0.0124918193593675,Malignant,Malignant,Malignant,Malignant,Malignant
7012,0.100949068703192,0.509553289325991,Malignant,Malignant,Malignant,Malignant,Malignant
7013,-0.167812351657232,-0.0890835861899496,Malignant,Malignant,Malignant,Malignant,Malignant
7014,0.459106019852521,0.613223625667176,Malignant,Malignant,Malignant,Malignant,Malignant
7015,-0.279929658414548,-0.164080790818011,Malignant,Malignant,Malignant,Malignant,Malignant
7016,0.08935058169304,-0.107550230479268,Malignant,Malignant,Malignant,Malignant,Malignant
7017,-0.175363973430734,-0.0844681106030321,Malignant,Malignant,Malignant,Malignant,Malignant
7018,0.351705431451113,0.105331372150292,Malignant,Malignant,Malignant,Malignant,Malignant
7019,-0.0080215732346873,-0.045223988047679,Malignant,Malignant,Malignant,Malignant,Malignant
7020,-0.0972323209879982,-0.150052714525448,Malignant,Malignant,Malignant,Malignant,Malignant
7021,-0.146228964296003,-0.102144764329904,Malignant,Malignant,Malignant,Malignant,Malignant
7022,-0.112767497532784,-0.105855126978429,Malignant,Malignant,Malignant,Malignant,Malignant
7023,0.0055404431084583,-0.192464088847264,Malignant,Malignant,Malignant,Malignant,Malignant
7024,0.0736258786415295,-0.0404582219975719,Malignant,Malignant,Malignant,Malignant,Malignant
7025,-0.164127321815165,-0.195554495849321,Malignant,Malignant,Malignant,Malignant,Malignant
7026,-0.312594489079933,-0.0699519335204216,Malignant,Malignant,Malignant,Malignant,Malignant
7027,-0.183085707072816,-0.146176708630311,Malignant,Malignant,Malignant,Malignant,Malignant
7028,-0.0643125605506879,-0.10870821086917,Malignant,Malignant,Malignant,Malignant,Malignant
7029,0.121510905461726,-0.111562166416721,Malignant,Malignant,Malignant,Malignant,Malignant
7030,-0.0487998001670845,-0.189149923112707,Malignant,Malignant,Malignant,Malignant,Malignant
7031,0.0260392232918671,-0.0950446736359001,Malignant,Malignant,Malignant,Malignant,Malignant
7032,-0.100885617845581,0.0422646210294821,Malignant,Malignant,Malignant,Malignant,Malignant
